Instance,Algorithme,Seed,Score,NbPertubations,MaxEval,CPU-Used-Time (ms)
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,54,809,9,100000,30.020000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,55,813,6,100000,24.525000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,55,813,9,100000,30.545000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,56,799,6,100000,26.290000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,56,862,9,100000,33.189000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,57,801,6,100000,30.738000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,57,801,9,100000,29.259000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,58,859,6,100000,31.397000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,58,857,9,100000,28.427000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,59,802,6,100000,27.008000
instances/atsp_rand_60_50.txt,iterated_local_search_best_improver_swap,59,811,9,100000,26.151000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,50,1017,6,100000,30.580000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,50,1054,9,100000,33.746000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,51,1019,6,100000,29.604000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,51,1062,9,100000,31.769000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,52,996,6,100000,43.418000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,52,1030,9,100000,34.059000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,53,1054,6,100000,37.306000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,53,1054,9,100000,35.540000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,54,1025,6,100000,34.394000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,54,1025,9,100000,36.508000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,55,1045,6,100000,30.202000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,55,1034,9,100000,33.572000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,56,992,6,100000,40.588000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,56,992,9,100000,41.285000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,57,1019,6,100000,37.203000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,57,1019,9,100000,41.525000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,58,1006,6,100000,36.398000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,58,1010,9,100000,41.576000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,59,1068,6,100000,30.825000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_2opt,59,1068,9,100000,34.530000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,50,806,6,100000,24.888000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,50,816,9,100000,27.122000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,51,812,6,100000,27.113000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,51,819,9,100000,27.076000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,52,792,6,100000,28.167000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,52,813,9,100000,26.087000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,53,832,6,100000,25.477000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,53,820,9,100000,28.315000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,54,795,6,100000,28.164000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,54,795,9,100000,29.717000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,55,798,6,100000,27.640000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,55,809,9,100000,30.716000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,56,819,6,100000,31.773000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,56,848,9,100000,34.764000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,57,864,6,100000,34.875000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,57,778,9,100000,33.205000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,58,879,6,100000,28.340000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,58,813,9,100000,34.266000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,59,803,6,100000,30.682000
instances/atsp_rand_60_50.txt,iterated_local_search_first_improver_swap,59,803,9,100000,29.828000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,50,2272,6,100000,37.073000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,50,2269,9,100000,32.400000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,51,2268,6,100000,33.943000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,51,2171,9,100000,30.995000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,52,2226,6,100000,35.644000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,52,2325,9,100000,31.500000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,53,2401,6,100000,31.684000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,53,2474,9,100000,31.981000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,54,2288,6,100000,35.033000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,54,2380,9,100000,41.987000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,55,2303,6,100000,34.652000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,55,2366,9,100000,34.745000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,56,2340,6,100000,31.290000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,56,2339,9,100000,31.234000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,57,2372,6,100000,32.878000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,57,2372,9,100000,34.370000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,58,2325,6,100000,40.949000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,58,2379,9,100000,37.898000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,59,2400,6,100000,33.369000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_2opt,59,2507,9,100000,31.909000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,50,1922,6,100000,32.785000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,50,1873,9,100000,31.802000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,51,1846,6,100000,28.193000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,51,1868,9,100000,33.654000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,52,1938,6,100000,28.109000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,52,1953,9,100000,26.251000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,53,1879,6,100000,26.071000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,53,1864,9,100000,26.574000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,54,1938,6,100000,27.016000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,54,1822,9,100000,26.638000
instances/atsp_rand_60_100.txt,iterated_local_search_best_improver_swap,55,1888,6,100000,28.517000
