Instance,Algorithme,Seed,Score,CPU-Used-Time (ms)
instances/atsp_rand_60_100.txt,first_improver_swap_descente,55,1976,4.745000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,56,1980,4.664000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,57,1959,3.784000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,58,1941,6.187000
instances/atsp_rand_60_100.txt,first_improver_swap_descente,59,1953,2.657000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,50,1920,496.560000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,51,1836,504.013000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,52,1973,545.929000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,53,1926,548.511000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,54,1927,633.572000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,55,1926,620.984000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,56,1916,620.925000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,57,1970,567.272000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,58,2035,649.833000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,59,1994,578.837000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,50,2372,13.054000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,51,2509,10.404000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,52,2325,14.666000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,53,2571,8.670000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,54,2479,11.882000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,55,2525,13.038000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,56,2440,12.042000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,57,2372,13.378000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,58,2697,15.178000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,59,2563,16.075000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,50,2315,25.443000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,51,2217,20.256000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,52,2449,25.282000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,53,2251,26.427000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,54,2187,24.221000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,55,2216,21.694000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,56,2302,14.862000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,57,2361,14.654000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,58,2235,25.162000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,59,2177,19.653000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,50,2387,301.568000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,51,2469,356.147000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,52,2460,372.480000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,53,2571,375.423000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,54,2492,350.942000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,55,2613,282.017000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,56,2535,384.466000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,57,2587,347.973000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,58,2614,408.471000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,59,2669,348.959000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,50,492,19.984000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,51,556,15.365000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,52,493,21.012000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,53,471,21.080000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,54,484,25.646000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,55,490,28.430000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,56,471,33.228000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,57,487,24.026000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,58,519,25.196000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,59,505,25.113000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,50,489,6.084000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,51,538,7.965000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,52,452,10.945000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,53,482,8.986000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,54,454,10.380000
