Instance,Algorithme,Seed,Score,Lambda,MaxEval,CPU-Used-Time (ms)
instances/atsp_rand_60_100.txt,sampled_walk_2opt,50,3395,9,100000,243.397000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,51,3423,5,100000,448.842000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,51,3510,9,100000,238.143000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,52,3582,5,100000,475.654000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,52,3325,9,100000,234.271000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,53,3475,5,100000,440.008000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,53,3383,9,100000,237.486000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,54,3842,5,100000,471.950000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,54,3221,9,100000,250.065000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,55,3669,5,100000,472.398000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,55,3669,9,100000,247.826000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,56,3443,5,100000,486.186000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,56,3626,9,100000,241.841000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,57,3654,5,100000,455.526000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,57,3634,9,100000,242.263000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,58,3806,5,100000,476.805000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,58,3532,9,100000,250.987000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,59,3679,5,100000,621.588000
instances/atsp_rand_60_100.txt,sampled_walk_2opt,59,3312,9,100000,379.310000
instances/atsp_rand_70_55.txt,sampled_walk_swap,50,2078,5,100000,1026.967000
instances/atsp_rand_70_55.txt,sampled_walk_swap,50,2045,9,100000,437.237000
instances/atsp_rand_70_55.txt,sampled_walk_swap,51,1734,5,100000,685.765000
instances/atsp_rand_70_55.txt,sampled_walk_swap,51,1797,9,100000,329.980000
instances/atsp_rand_70_55.txt,sampled_walk_swap,52,1779,5,100000,621.685000
instances/atsp_rand_70_55.txt,sampled_walk_swap,52,1813,9,100000,330.828000
instances/atsp_rand_70_55.txt,sampled_walk_swap,53,1922,5,100000,646.978000
instances/atsp_rand_70_55.txt,sampled_walk_swap,53,1928,9,100000,337.869000
instances/atsp_rand_70_55.txt,sampled_walk_swap,54,1767,5,100000,664.186000
instances/atsp_rand_70_55.txt,sampled_walk_swap,54,1804,9,100000,323.010000
instances/atsp_rand_70_55.txt,sampled_walk_swap,55,1918,5,100000,622.411000
instances/atsp_rand_70_55.txt,sampled_walk_swap,55,1939,9,100000,332.010000
instances/atsp_rand_70_55.txt,sampled_walk_swap,56,1984,5,100000,645.382000
instances/atsp_rand_70_55.txt,sampled_walk_swap,56,1908,9,100000,346.683000
instances/atsp_rand_70_55.txt,sampled_walk_swap,57,1864,5,100000,647.281000
instances/atsp_rand_70_55.txt,sampled_walk_swap,57,1906,9,100000,376.794000
instances/atsp_rand_70_55.txt,sampled_walk_swap,58,1832,5,100000,677.087000
instances/atsp_rand_70_55.txt,sampled_walk_swap,58,1866,9,100000,332.946000
instances/atsp_rand_70_55.txt,sampled_walk_swap,59,1760,5,100000,607.159000
instances/atsp_rand_70_55.txt,sampled_walk_swap,59,1799,9,100000,316.104000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,50,1980,5,100000,628.237000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,50,1779,9,100000,331.520000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,51,1950,5,100000,694.324000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,51,1823,9,100000,386.737000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,52,1964,5,100000,667.524000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,52,1859,9,100000,327.901000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,53,1704,5,100000,598.702000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,53,1721,9,100000,314.737000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,54,1855,5,100000,580.202000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,54,1823,9,100000,299.456000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,55,1989,5,100000,587.755000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,55,1810,9,100000,322.482000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,56,1975,5,100000,636.436000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,56,1866,9,100000,323.143000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,57,1919,5,100000,610.284000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,57,1926,9,100000,311.464000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,58,1774,5,100000,603.386000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,58,1545,9,100000,309.617000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,59,1860,5,100000,600.293000
instances/atsp_rand_70_55.txt,sampled_walk_2opt,59,1681,9,100000,323.614000
instances/atsp_rand_70_100.txt,sampled_walk_swap,50,3554,5,100000,633.744000
instances/atsp_rand_70_100.txt,sampled_walk_swap,50,3477,9,100000,322.573000
instances/atsp_rand_70_100.txt,sampled_walk_swap,51,3863,5,100000,617.343000
instances/atsp_rand_70_100.txt,sampled_walk_swap,51,3705,9,100000,337.213000
instances/atsp_rand_70_100.txt,sampled_walk_swap,52,3889,5,100000,695.082000
instances/atsp_rand_70_100.txt,sampled_walk_swap,52,3703,9,100000,375.132000
instances/atsp_rand_70_100.txt,sampled_walk_swap,53,3553,5,100000,649.838000
instances/atsp_rand_70_100.txt,sampled_walk_swap,53,3599,9,100000,327.737000
instances/atsp_rand_70_100.txt,sampled_walk_swap,54,3555,5,100000,642.179000
instances/atsp_rand_70_100.txt,sampled_walk_swap,54,3439,9,100000,321.072000
instances/atsp_rand_70_100.txt,sampled_walk_swap,55,3670,5,100000,619.142000
instances/atsp_rand_70_100.txt,sampled_walk_swap,55,3452,9,100000,338.355000
instances/atsp_rand_70_100.txt,sampled_walk_swap,56,3479,5,100000,635.939000
instances/atsp_rand_70_100.txt,sampled_walk_swap,56,3429,9,100000,323.476000
instances/atsp_rand_70_100.txt,sampled_walk_swap,57,3314,5,100000,619.006000
instances/atsp_rand_70_100.txt,sampled_walk_swap,57,3356,9,100000,317.657000
instances/atsp_rand_70_100.txt,sampled_walk_swap,58,3705,5,100000,626.942000
instances/atsp_rand_70_100.txt,sampled_walk_swap,58,3827,9,100000,326.530000
instances/atsp_rand_70_100.txt,sampled_walk_swap,59,3288,5,100000,632.286000
instances/atsp_rand_70_100.txt,sampled_walk_swap,59,3318,9,100000,333.424000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,50,3418,5,100000,624.990000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,50,3342,9,100000,344.141000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,51,3311,5,100000,650.295000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,51,3501,9,100000,341.561000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,52,3505,5,100000,695.790000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,52,3092,9,100000,351.889000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,53,3736,5,100000,673.895000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,53,3767,9,100000,333.968000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,54,3543,5,100000,610.735000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,54,3419,9,100000,315.813000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,55,3765,5,100000,598.606000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,55,3616,9,100000,310.625000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,56,3643,5,100000,598.151000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,56,3361,9,100000,313.052000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,57,3633,5,100000,607.514000
instances/atsp_rand_70_100.txt,sampled_walk_2opt,57,3154,9,100000,320.092000
