Instance,Algorithme,Seed,Score,CPU-Used-Time (ms)
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,56,1916,40.070000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,57,1970,35.991000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,58,2035,42.259000
instances/atsp_rand_60_100.txt,worst_improver_swap_descente,59,1994,36.245000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,50,2372,7.877000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,51,2509,5.961000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,52,2325,8.262000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,53,2571,5.211000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,54,2479,7.255000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,55,2525,7.079000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,56,2440,7.134000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,57,2372,7.301000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,58,2697,6.593000
instances/atsp_rand_60_100.txt,best_improver_2opt_descente,59,2563,7.135000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,50,2315,12.401000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,51,2217,9.254000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,52,2449,14.708000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,53,2251,11.724000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,54,2187,11.929000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,55,2216,11.802000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,56,2302,7.861000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,57,2361,7.891000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,58,2235,15.351000
instances/atsp_rand_60_100.txt,first_improver_2opt_descente,59,2177,11.290000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,50,2387,174.249000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,51,2469,222.274000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,52,2460,251.395000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,53,2571,247.307000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,54,2492,243.484000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,55,2613,196.811000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,56,2535,268.358000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,57,2587,214.342000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,58,2614,258.313000
instances/atsp_rand_60_100.txt,worst_improver_2opt_descente,59,2669,231.136000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,50,458,4.384000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,51,509,4.203000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,52,495,4.903000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,53,452,4.589000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,54,464,3.925000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,55,459,6.075000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,56,440,4.508000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,57,474,5.192000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,58,487,4.933000
instances/atsp_rand_70_55.txt,best_improver_swap_descente,59,448,5.036000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,50,489,0.296000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,51,538,0.370000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,52,452,0.424000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,53,482,0.360000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,54,454,0.446000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,55,500,0.393000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,56,537,0.269000
instances/atsp_rand_70_55.txt,first_improver_swap_descente,57,463,0.430000
